group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,survey_type_code,species_code,average_percent_cover,num_plots_sampled,stddev,stderr,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,CHTBAL,31.8,5,34.14967057,15.27219696,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,ENDMUR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,ENPEPH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,FUCGAR,48.4,5,32.67720918,14.61369221,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,LIMPET,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,MASSPP,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,MYTTRO,6,5,12.32882801,5.513619501,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,NEOLAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,NONCRU,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHBRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHGRE,0.8,5,1.788854382,0.8,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHRED,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,OTHSUB,2,5,2.34520788,1.048808848,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,ROCK,10.8,5,15.51450934,6.938299503,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SAND,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,SILCOM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,TAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,TETRUB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,chthamalus_balanus,photo_plot_surveys,ULVENT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,ANTELE,0.6,5,0.894427191,0.4,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,CHTBAL,30,5,22.28227996,9.964938535,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,ENDMUR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,ENPEPH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,FUCGAR,41.2,5,28.42006334,12.70983871,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,LIMPET,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,MASSPP,2.4,5,2.50998008,1.122497216,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,MYTTRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,NEOLAR,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,NONCRU,5.6,5,4.774934555,2.13541565,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHBRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHGRE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHRED,0.8,5,1.303840481,0.583095189,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,OTHSUB,1.8,5,3.492849839,1.562049935,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,ROCK,13,5,4,1.788854382,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SAND,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,SILCOM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2017,Summer,SU17,146,6/11/2017,6/11/2017,fucus,photo_plot_surveys,TAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
